CAR	2	4294	PC867796D	PTP VC965
CAR	2	4771	PC71FE98A	PTE VC965
CAR	2	4862	PC3BDDA71	PTE VC965
CAR	2	4898	PC0AE9E1B	PTP VC965
CAR	2	4894	PCDADB8C6	PTC VC965
CAR	2	4823	PC89A3BCF	PTP VC965
CAR	2	4910	PC75BC2DF	PTC VC965
CAR	2	4229	PCD0DDD3D	PTC VC965
CAR	2	4137	PC4FA703F	PTE VC965
CAR	2	4255	PCB7E7138	PTC VC965
CAR	2	4192	PC74F6341	PTP VC965
VAN	2	4461	PCACD9839	PTP VCD2F
CAR	2	4638	PCB7AC8AA	PTE VC965
CAR	2	4557	PC6C80A46	PTE VC965
CAR	2	4881	PCDE20E6F	PTE VC965
CAR	2	4688	PCCB4C86D	PTP VC965
CAR	2	4801	PC119E3A6	PTC VC965
CAR	2	4574	PCC1F6F13	PTP VC965
VAN	2	4275	PC1DA31F7	PTE VCD2F
TRUCK	4	4040	PCB335328	PTP VCB43
CAR	2	4419	PC99BB7A3	PTP VC965
CAR	2	4990	PCFE28E92	PTE VC965
TRUCK	4	4257	PC1AB9C93	PTE VCB43
CAR	2	4919	PC7A3A5CF	PTE VC965
CAR	2	4614	PC08910B7	PTP VC965
CAR	2	4505	PCEF64195	PTP VC965
CAR	2	4035	PC1B1D964	PTP VC965
CAR	2	4073	PCA3797CA	PTE VC965
CAR	2	4925	PCE5E04A2	PTC VC965
CAR	2	4771	PC71FE98A	PTP VC965
CAR	2	4670	PC2BE6D87	PTP VC965
TRUCK	4	4652	PC74A3585	PTE VCB43
CAR	2	4876	PCDFCFF53	PTP VC965
CAR	2	4039	PC73BE1E2	PTE VC965
CAR	2	4477	PCA857A23	PTC VC965
CAR	2	4433	PC1DEB043	PTE VC965
CAR	2	4981	PC6B14C5D	PTP VC965
CAR	2	4054	PC7E79FA0	PTE VC965
CAR	2	4003	PC83F544D	PTC VC965
CAR	2	4086	PC23E470D	PTP VC965
TRUCK	4	4264	PC9DFEBB0	PTP VCB43
VAN	2	4158	PCAA68777	PTC VCD2F
CAR	2	4739	PC07289CF	PTP VC965
CAR	2	4626	PC93E7766	PTP VC965
CAR	2	4458	PCECEBBFA	PTC VC965
CAR	2	4219	PC40E6113	PTE VC965
CAR	2	4329	PCF9CCB5A	PTE VC965
CAR	2	4108	PC7C55512	PTC VC965
TRUCK	4	4912	PC526B1EC	PTE VCB43
CAR	2	4226	PCDC5C9E2	PTP VC965
TRUCK	4	4781	PC0D83A1E	PTP VCB43
CAR	2	4379	PC87C8BC4	PTP VC965
CAR	2	4707	PC98F856D	PTE VC965
CAR	2	4705	PC174C464	PTP VC965
TRUCK	4	4379	PC87C8BC4	PTC VCB43
TRUCK	4	4386	PC948D5B2	PTP VCB43
CAR	2	4923	PC8A7A22A	PTC VC965
TRUCK	4	4143	PC5F47DCF	PTP VCB43
CAR	2	4496	PC3FD65C8	PTE VC965
TRUCK	4	4878	PC08F56A1	PTC VCB43
CAR	2	4989	PC7D7AE48	PTC VC965
CAR	2	4190	PCDFC1E11	PTC VC965
TRUCK	4	4130	PC9F22103	PTE VCB43
TRUCK	4	4682	PCBB02F92	PTE VCB43
CAR	2	4901	PCE32D2F9	PTE VC965
CAR	2	4882	PC8616CD8	PTE VC965
CAR	2	4187	PCF8D98DC	PTC VC965
CAR	2	4626	PC93E7766	PTC VC965
CAR	2	4262	PCCB12F8C	PTE VC965
VAN	2	4097	PCB1B5BEC	PTE VCD2F
TRUCK	4	4678	PCD175301	PTP VCB43
CAR	2	4551	PCCA5979C	PTC VC965
CAR	2	4322	PC262D624	PTE VC965
CAR	2	4541	PCC6A4CD8	PTE VC965
CAR	2	4448	PC19F3DBB	PTE VC965
TRUCK	4	4855	PC03C5C15	PTP VCB43
CAR	2	4032	PC578F087	PTP VC965
TRUCK	4	4661	PC1585DF2	PTE VCB43
TRUCK	4	4649	PCC3608EC	PTP VCB43
CAR	2	4104	PC0A63844	PTP VC965
CAR	2	4892	PC7AA5B2F	PTC VC965
CAR	2	4635	PC3C8B99E	PTE VC965
CAR	2	4450	PC0B2B03E	PTC VC965
TRUCK	4	4482	PCB6A16D7	PTE VCB43
CAR	2	4370	PC70B7987	PTP VC965
CAR	2	4057	PC4B0DCD2	PTP VC965
CAR	2	4402	PC85224D1	PTE VC965
VAN	2	4933	PC419F41D	PTC VCD2F
VAN	2	4044	PC3546931	PTP VCD2F
CAR	2	4886	PC4D892D7	PTE VC965
CAR	2	4053	PC5F1CD83	PTC VC965
TRUCK	4	4682	PCBB02F92	PTP VCB43
TRUCK	4	4631	PCFFF6463	PTE VCB43
CAR	2	4432	PC4CBEFF5	PTC VC965
TRUCK	4	4964	PC52C0F45	PTC VCB43
CAR	2	4088	PC14008D5	PTP VC965
CAR	2	4699	PC2C1B987	PTC VC965
CAR	2	4765	PC795A0A3	PTE VC965
CAR	2	4942	PCD51A740	PTP VC965
CAR	2	4234	PC5EBC1E1	PTP VC965
CAR	2	4375	PCAE085FE	PTE VC965
TRUCK	4	4143	PC5F47DCF	PTP VCB43
CAR	2	4603	PC485BE5B	PTC VC965
CAR	2	4629	PCC5E1C04	PTE VC965
TRUCK	4	4513	PC52F533C	PTE VCB43
VAN	2	4465	PCA227C6B	PTP VCD2F
VAN	2	4499	PC1EEDA04	PTE VCD2F
TRUCK	4	4144	PCAC7E4C1	PTE VCB43
TRUCK	4	4481	PC30AAE76	PTC VCB43
CAR	2	4136	PCA579A65	PTE VC965
CAR	2	4271	PC28E44E2	PTE VC965
TRUCK	4	4129	PCA6127FF	PTE VCB43
CAR	2	4004	PCB278A8B	PTC VC965
TRUCK	4	4719	PCBD66B01	PTE VCB43
CAR	2	4122	PC8ED616E	PTE VC965
VAN	2	4498	PCA770E5A	PTC VCD2F
CAR	2	4625	PC186BCA8	PTP VC965
CAR	2	4497	PC76FDDEA	PTP VC965
CAR	2	4131	PC4C9B108	PTP VC965
CAR	2	4978	PCF0B5E85	PTE VC965
CAR	2	4837	PCA10FFA0	PTC VC965
TRUCK	4	4876	PCDFCFF53	PTC VCB43
TRUCK	4	4459	PCD9CAD56	PTP VCB43
TRUCK	4	4243	PCC4F7DCE	PTE VCB43
VAN	2	4698	PC8BCEB19	PTP VCD2F
TRUCK	4	4477	PCA857A23	PTC VCB43
CAR	2	4363	PC62E1338	PTC VC965
TRUCK	4	4719	PCBD66B01	PTE VCB43
TRUCK	4	4766	PCE36658B	PTC VCB43
CAR	2	4664	PC52D063A	PTE VC965
TRUCK	4	4768	PC7BEFC3B	PTE VCB43
CAR	2	4218	PC8DF4919	PTP VC965
CAR	2	4831	PC0EC3E54	PTE VC965
CAR	2	4012	PCEF5C190	PTC VC965
VAN	2	4977	PCB077F18	PTC VCD2F
CAR	2	4089	PC3CCA187	PTC VC965
CAR	2	4231	PC016D687	PTP VC965
TRUCK	4	4899	PC4967767	PTE VCB43
CAR	2	4976	PC5149039	PTE VC965
CAR	2	4850	PC4061987	PTE VC965
TRUCK	4	4572	PCC9756B2	PTC VCB43
TRUCK	4	4820	PCC30C735	PTE VCB43
CAR	2	4228	PC4F78F1B	PTP VC965
CAR	2	4402	PC85224D1	PTC VC965
CAR	2	4216	PC53B475D	PTP VC965
TRUCK	4	4331	PC47300D9	PTC VCB43
CAR	2	4402	PC85224D1	PTE VC965
VAN	2	4046	PCAC345FD	PTP VCD2F
CAR	2	4926	PCCBCFEDE	PTE VC965
CAR	2	4283	PC953B572	PTE VC965
VAN	2	4275	PC1DA31F7	PTP VCD2F
TRUCK	4	4564	PC29D136F	PTP VCB43
CAR	2	4841	PCE45DE8D	PTP VC965
CAR	2	4975	PC818101A	PTE VC965
CAR	2	4306	PC5D6563A	PTE VC965
CAR	2	4349	PC5AB6779	PTP VC965
TRUCK	4	5006	PC7A260F1	PTP VCB43
CAR	2	4050	PC822E359	PTP VC965
CAR	2	4016	PCCD7399B	PTP VC965
CAR	2	4963	PC704EF75	PTC VC965
CAR	2	4901	PCE32D2F9	PTE VC965
CAR	2	4910	PC75BC2DF	PTE VC965
CAR	2	4902	PC425C6EC	PTC VC965
TRUCK	4	4838	PCEECD973	PTE VCB43
CAR	2	4124	PC3338D42	PTC VC965
CAR	2	4133	PC30FC453	PTP VC965
CAR	2	4907	PCCEEF65A	PTP VC965
VAN	2	4426	PCC0E943C	PTP VCD2F
VAN	2	4119	PC9EBEDB5	PTP VCD2F
CAR	2	4115	PCF5D4B0A	PTP VC965
CAR	2	4119	PC9EBEDB5	PTE VC965
CAR	2	4057	PC4B0DCD2	PTP VC965
CAR	2	4007	PCDF9F773	PTE VC965
CAR	2	4781	PC0D83A1E	PTP VC965
VAN	2	4566	PC637A425	PTP VCD2F
CAR	2	4039	PC73BE1E2	PTC VC965
CAR	2	4068	PC55432DA	PTP VC965
VAN	2	4488	PC19D06B0	PTP VCD2F
CAR	2	4762	PC1A3D20B	PTC VC965
CAR	2	4637	PCE9C770E	PTC VC965
CAR	2	4623	PCAA67227	PTC VC965
CAR	2	4030	PCA8A9AA8	PTE VC965
CAR	2	4978	PCF0B5E85	PTE VC965
CAR	2	4579	PC926F0A9	PTP VC965
TRUCK	4	4998	PCD9C5406	PTP VCB43
CAR	2	4268	PC6CC51DA	PTP VC965
CAR	2	4878	PC08F56A1	PTE VC965
CAR	2	4075	PC2125618	PTE VC965
CAR	2	4669	PC36675CE	PTP VC965
TRUCK	4	4324	PC9C3D708	PTC VCB43
CAR	2	4894	PCDADB8C6	PTP VC965
CAR	2	4611	PC2EBEAB9	PTE VC965
VAN	2	4557	PC6C80A46	PTC VCD2F
CAR	2	4604	PC0553E32	PTP VC965
VAN	2	4813	PCACF7982	PTP VCD2F
CAR	2	4564	PC29D136F	PTE VC965
CAR	2	4985	PCCA71D2C	PTP VC965
CAR	2	4993	PC0F0AB4E	PTE VC965
CAR	2	4473	PC51FDD60	PTE VC965
CAR	2	4395	PC6F25DF0	PTC VC965
TRUCK	4	4789	PCBE8B2AB	PTE VCB43
CAR	2	4070	PCEECA8B2	PTP VC965
TRUCK	4	5000	PCFE7F7FE	PTE VCB43
CAR	2	4887	PC81776BA	PTC VC965
CAR	2	4011	PC680DEC6	PTE VC965
CAR	2	4845	PCEEC0DB3	PTE VC965
CAR	2	4251	PCB30E45F	PTC VC965
CAR	2	4949	PC86E9EB7	PTC VC965
CAR	2	4430	PC52EA95D	PTE VC965
CAR	2	4308	PC94E7A96	PTE VC965
CAR	2	4559	PC93AAEC9	PTC VC965
CAR	2	4092	PC40C2E00	PTE VC965
CAR	2	4738	PC06E9A80	PTE VC965
CAR	2	4538	PCDE5402C	PTP VC965
VAN	2	4024	PC91E3A87	PTE VCD2F
VAN	2	4586	PC4A40D50	PTE VCD2F
CAR	2	4411	PC3AA93E6	PTC VC965
CAR	2	4783	PC9889263	PTP VC965
CAR	2	4502	PCB2CC82C	PTE VC965
CAR	2	4754	PC99AE725	PTP VC965
VAN	2	4452	PC8C7C5D7	PTC VCD2F
CAR	2	4975	PC818101A	PTP VC965
VAN	2	4138	PC79E328A	PTC VCD2F
TRUCK	4	4892	PC7AA5B2F	PTP VCB43
TRUCK	4	4823	PC89A3BCF	PTP VCB43
CAR	2	4978	PCF0B5E85	PTE VC965
TRUCK	4	4714	PC9B747F8	PTC VCB43
TRUCK	4	4393	PC93CE517	PTP VCB43
CAR	2	4877	PC155D90A	PTE VC965
CAR	2	4687	PC52E7369	PTP VC965
CAR	2	4718	PC81E83B9	PTE VC965
CAR	2	4027	PCE7A4F34	PTP VC965
CAR	2	4962	PCF858E11	PTP VC965
CAR	2	4665	PCF63C15F	PTP VC965
TRUCK	4	4728	PC07BF95F	PTE VCB43
CAR	2	4018	PCCB2657A	PTC VC965
CAR	2	4904	PC36C6441	PTP VC965
CAR	2	4228	PC4F78F1B	PTP VC965
TRUCK	4	4785	PC787D664	PTE VCB43
CAR	2	4162	PC51A39A7	PTC VC965
CAR	2	4253	PC82A16E6	PTC VC965
VAN	2	4361	PC2E0C888	PTE VCD2F
CAR	2	4243	PCC4F7DCE	PTC VC965
CAR	2	4608	PCACD1BEE	PTP VC965
TRUCK	4	4697	PCFDB2BA6	PTP VCB43
TRUCK	4	4884	PC3FB1BB6	PTP VCB43
TRUCK	4	4846	PCBABD060	PTP VCB43
CAR	2	4151	PC0AB2B55	PTP VC965
CAR	2	4877	PC155D90A	PTC VC965
CAR	2	4062	PCDA37101	PTE VC965
CAR	2	4740	PC04EDDB4	PTC VC965
TRUCK	4	4183	PCF5E7754	PTE VCB43
TRUCK	4	4370	PC70B7987	PTP VCB43
CAR	2	4494	PC1592ACA	PTE VC965
CAR	2	4339	PCDE1D204	PTP VC965
CAR	2	4136	PCA579A65	PTC VC965
CAR	2	5003	PCAC9371E	PTE VC965
CAR	2	4333	PCCCAD2AC	PTP VC965
CAR	2	4436	PC0CF9451	PTE VC965
VAN	2	4385	PC148C815	PTE VCD2F
CAR	2	4942	PCD51A740	PTE VC965
CAR	2	4023	PC77793DF	PTE VC965
VAN	2	4042	PC5D4DE09	PTC VCD2F
CAR	2	4647	PCDD56814	PTC VC965
CAR	2	4610	PCA4D3E9B	PTP VC965
CAR	2	4319	PCAD79413	PTE VC965
CAR	2	4532	PC8DD921E	PTP VC965
CAR	2	4866	PC3137434	PTE VC965
CAR	2	4397	PCB070250	PTE VC965
TRUCK	4	4348	PCD66314D	PTE VCB43
CAR	2	4857	PC59F4E22	PTP VC965
CAR	2	4151	PC0AB2B55	PTE VC965
CAR	2	4518	PCC7B407A	PTC VC965
CAR	2	4622	PCF31BD97	PTE VC965
CAR	2	4338	PC6203962	PTE VC965
TRUCK	4	4757	PC126524C	PTC VCB43
VAN	2	4691	PCFAB001F	PTC VCD2F
CAR	2	4981	PC6B14C5D	PTC VC965
CAR	2	4048	PC1FE6483	PTP VC965
CAR	2	4781	PC0D83A1E	PTC VC965
CAR	2	4115	PCF5D4B0A	PTC VC965
CAR	2	4412	PC821BC98	PTC VC965
CAR	2	4682	PCBB02F92	PTP VC965
CAR	2	4298	PC3E474F6	PTE VC965
CAR	2	4467	PCF5E0389	PTC VC965
CAR	2	4604	PC0553E32	PTE VC965
CAR	2	4909	PCDED6F20	PTC VC965
CAR	2	4111	PC07F012A	PTP VC965
CAR	2	4928	PC16E79D4	PTE VC965
CAR	2	4483	PC7F7FFF0	PTC VC965
TRUCK	4	4852	PC68969FB	PTP VCB43
CAR	2	4827	PC7D68CD9	PTE VC965
TRUCK	4	4666	PCE8CBA37	PTE VCB43
CAR	2	4692	PC1CDFCF6	PTC VC965
CAR	2	4501	PC5D41947	PTP VC965
TRUCK	4	4930	PC22F748B	PTP VCB43
CAR	2	4778	PCCCADDBD	PTE VC965
TRUCK	4	4672	PC03AE86F	PTP VCB43
VAN	2	4097	PCB1B5BEC	PTC VCD2F
CAR	2	4033	PC783B5FC	PTP VC965
CAR	2	4519	PC92A6471	PTP VC965
TRUCK	4	4790	PC2387B02	PTC VCB43
CAR	2	4390	PC983A913	PTC VC965
CAR	2	4107	PC7607A5D	PTC VC965
CAR	2	4482	PCB6A16D7	PTP VC965
CAR	2	4811	PCBF83C7A	PTC VC965
CAR	2	4580	PC48664B7	PTC VC965
CAR	2	4729	PC5170BF4	PTC VC965
TRUCK	4	4256	PC9DD0BBD	PTP VCB43
CAR	2	4204	PC5881E06	PTE VC965
CAR	2	4713	PCD4A1214	PTE VC965
VAN	2	4120	PC6700C62	PTE VCD2F
CAR	2	4076	PC47B8825	PTC VC965
CAR	2	4620	PC43973F9	PTP VC965
VAN	2	4829	PCEC030F2	PTP VCD2F
VAN	2	4865	PCCACA741	PTE VCD2F
CAR	2	4686	PCD6E5E77	PTP VC965
CAR	2	4448	PC19F3DBB	PTP VC965
TRUCK	4	4484	PCEF56843	PTP VCB43
VAN	2	4565	PC388BB83	PTE VCD2F
TRUCK	4	4530	PCA33A9A8	PTC VCB43
TRUCK	4	4386	PC948D5B2	PTP VCB43
CAR	2	4085	PC6150735	PTE VC965
CAR	2	4828	PCF712D1A	PTP VC965
TRUCK	4	4912	PC526B1EC	PTE VCB43
TRUCK	4	4630	PCA26D872	PTE VCB43
TRUCK	4	4531	PC857F4A0	PTP VCB43
TRUCK	4	4343	PC0F6325D	PTE VCB43
VAN	2	4084	PC71D433F	PTC VCD2F
VAN	2	4618	PC8F4AF85	PTE VCD2F
CAR	2	4234	PC5EBC1E1	PTE VC965
TRUCK	4	4025	PC5ABB8E4	PTP VCB43
CAR	2	4681	PCBEB4D23	PTE VC965
CAR	2	4141	PC13CB69B	PTC VC965
TRUCK	4	4144	PCAC7E4C1	PTE VCB43
VAN	2	4103	PC2B868A9	PTC VCD2F
CAR	2	4456	PC8DFF744	PTC VC965
CAR	2	4753	PC6AA246E	PTP VC965
CAR	2	4858	PC94DC1E6	PTE VC965
CAR	2	4641	PCAA9F518	PTE VC965
CAR	2	4297	PCDE89544	PTC VC965
CAR	2	4474	PCFEAE55E	PTP VC965
TRUCK	4	4963	PC704EF75	PTC VCB43
TRUCK	4	4337	PCCF6A454	PTP VCB43
CAR	2	4440	PCBE1B45D	PTC VC965
CAR	2	4195	PC308070B	PTC VC965
CAR	2	4005	PCB3DF742	PTC VC965
CAR	2	4704	PC47FBB07	PTC VC965
VAN	2	5004	PC2111CF9	PTE VCD2F
CAR	2	4578	PC90D44D0	PTC VC965
CAR	2	4560	PC5030572	PTC VC965
CAR	2	4226	PCDC5C9E2	PTP VC965
CAR	2	4968	PC251D4C1	PTC VC965
CAR	2	4111	PC07F012A	PTE VC965
CAR	2	4101	PCCC8F243	PTC VC965
VAN	2	4303	PC2E2E0C0	PTC VCD2F
CAR	2	4679	PC88494D0	PTE VC965
CAR	2	4802	PCBDD55F1	PTE VC965
CAR	2	4546	PCEF3EBBC	PTE VC965
CAR	2	4514	PC374C341	PTP VC965
CAR	2	4789	PCBE8B2AB	PTP VC965
VAN	2	4829	PCEC030F2	PTP VCD2F
VAN	2	4484	PCEF56843	PTC VCD2F
CAR	2	4143	PC5F47DCF	PTC VC965
CAR	2	4410	PC6EFC03B	PTE VC965
CAR	2	4013	PCE5BA2CE	PTP VC965
TRUCK	4	4869	PCF775FA6	PTC VCB43
CAR	2	4815	PC19C02F1	PTP VC965
CAR	2	4078	PC8473A64	PTC VC965
TRUCK	4	4813	PCACF7982	PTP VCB43
CAR	2	4208	PC1E49F6B	PTC VC965
CAR	2	4135	PCC943ECD	PTE VC965
VAN	2	4725	PCB905D54	PTE VCD2F
TRUCK	4	4556	PC18C31F6	PTE VCB43
TRUCK	4	4800	PCA4DF48A	PTP VCB43
TRUCK	4	4562	PC4C95CA2	PTE VCB43
CAR	2	4781	PC0D83A1E	PTP VC965
TRUCK	4	4318	PCAD89FE3	PTE VCB43
TRUCK	4	4846	PCBABD060	PTC VCB43
TRUCK	4	4849	PCF764517	PTE VCB43
CAR	2	4409	PC44E2F09	PTP VC965
CAR	2	4740	PC04EDDB4	PTC VC965
CAR	2	4089	PC3CCA187	PTC VC965
CAR	2	4300	PC666483B	PTP VC965
VAN	2	4953	PC1E2B07E	PTC VCD2F
CAR	2	4037	PC0A50259	PTE VC965
VAN	2	4336	PCD30AB50	PTP VCD2F
VAN	2	4750	PCD987A9D	PTP VCD2F
CAR	2	4171	PC36C9AE8	PTP VC965
CAR	2	4088	PC14008D5	PTC VC965
CAR	2	4538	PCDE5402C	PTC VC965
VAN	2	4577	PC8FE0901	PTP VCD2F
CAR	2	4211	PC0AB9251	PTE VC965
VAN	2	4658	PC1A58039	PTP VCD2F
CAR	2	4064	PC0B32B5B	PTC VC965
CAR	2	4537	PC10C700F	PTE VC965
TRUCK	4	4850	PC4061987	PTP VCB43
CAR	2	4559	PC93AAEC9	PTP VC965
VAN	2	4581	PCC347465	PTE VCD2F
CAR	2	4886	PC4D892D7	PTC VC965
CAR	2	4423	PCF9F4940	PTC VC965
TRUCK	4	4311	PC7F02ED3	PTP VCB43
CAR	2	4622	PCF31BD97	PTC VC965
TRUCK	4	4854	PCB6F1968	PTC VCB43
CAR	2	4240	PC72FE04B	PTC VC965
TRUCK	4	4035	PC1B1D964	PTP VCB43
CAR	2	4774	PCEBE834B	PTC VC965
TRUCK	4	4490	PC89C1789	PTP VCB43
CAR	2	4715	PCFA0E4C0	PTC VC965
TRUCK	4	4968	PC251D4C1	PTC VCB43
CAR	2	4621	PC9FB4E82	PTE VC965
CAR	2	4907	PCCEEF65A	PTC VC965
TRUCK	4	4477	PCA857A23	PTE VCB43
TRUCK	4	4069	PCC48608C	PTP VCB43
TRUCK	4	4044	PC3546931	PTC VCB43
CAR	2	4566	PC637A425	PTE VC965
CAR	2	4107	PC7607A5D	PTE VC965
CAR	2	4176	PC11E9595	PTC VC965
VAN	2	4497	PC76FDDEA	PTP VCD2F
CAR	2	4668	PCBB055C6	PTC VC965
CAR	2	4664	PC52D063A	PTP VC965
CAR	2	4328	PC3777B8E	PTC VC965
CAR	2	4778	PCCCADDBD	PTE VC965
CAR	2	4368	PC909A324	PTE VC965
TRUCK	4	4108	PC7C55512	PTC VCB43
TRUCK	4	4419	PC99BB7A3	PTP VCB43
VAN	2	4160	PC6DC0ACF	PTP VCD2F
CAR	2	4684	PCA76178F	PTP VC965
CAR	2	4045	PCE952492	PTP VC965
CAR	2	4481	PC30AAE76	PTP VC965
CAR	2	4144	PCAC7E4C1	PTE VC965
CAR	2	4409	PC44E2F09	PTE VC965
TRUCK	4	4073	PCA3797CA	PTE VCB43
TRUCK	4	4154	PC2C2EF9E	PTC VCB43
CAR	2	4252	PCA32686D	PTP VC965
TRUCK	4	4967	PC2AFCB31	PTC VCB43
CAR	2	4059	PC06E8A1C	PTC VC965
VAN	2	4779	PCC8FE9C6	PTC VCD2F
CAR	2	4660	PCB86D2E1	PTC VC965
TRUCK	4	4204	PC5881E06	PTE VCB43
TRUCK	4	4327	PC16F59EC	PTE VCB43
CAR	2	4796	PCEBEEE05	PTE VC965
TRUCK	4	4471	PC7E4F42A	PTE VCB43
TRUCK	4	4820	PCC30C735	PTP VCB43
CAR	2	4733	PC797AEBF	PTE VC965
TRUCK	4	4914	PC2F353E1	PTE VCB43
TRUCK	4	4530	PCA33A9A8	PTC VCB43
CAR	2	4570	PCAE45EC0	PTE VC965
CAR	2	4418	PCF6EECB2	PTC VC965
CAR	2	4000	PC69C7DF3	PTP VC965
CAR	2	4597	PCBDB8BB6	PTP VC965
CAR	2	4602	PC0D3474E	PTP VC965
CAR	2	4222	PC15EC378	PTE VC965
CAR	2	4781	PC0D83A1E	PTP VC965
CAR	2	4326	PC356AE8F	PTE VC965
TRUCK	4	4021	PC851E565	PTC VCB43
CAR	2	4882	PC8616CD8	PTE VC965
TRUCK	4	4035	PC1B1D964	PTC VCB43
CAR	2	4753	PC6AA246E	PTC VC965
TRUCK	4	4954	PCA276EBB	PTE VCB43
CAR	2	4695	PC4A5D62F	PTE VC965
CAR	2	4627	PCA965149	PTE VC965
CAR	2	4920	PC42A3AB0	PTC VC965
CAR	2	4204	PC5881E06	PTP VC965
TRUCK	4	4838	PCEECD973	PTE VCB43
CAR	2	4528	PC1269226	PTP VC965
CAR	2	4540	PC5CAF0A7	PTP VC965
TRUCK	4	4327	PC16F59EC	PTE VCB43
CAR	2	4915	PC86B0D7B	PTC VC965
CAR	2	4252	PCA32686D	PTP VC965
VAN	2	4421	PCED2DB6F	PTE VCD2F
CAR	2	4988	PC46BE0B2	PTE VC965
CAR	2	4660	PCB86D2E1	PTC VC965
TRUCK	4	4024	PC91E3A87	PTC VCB43
CAR	2	4798	PC17F8052	PTE VC965
TRUCK	4	4654	PCBA5D8AB	PTP VCB43
CAR	2	4231	PC016D687	PTC VC965
TRUCK	4	4905	PCE1EA438	PTE VCB43
CAR	2	4162	PC51A39A7	PTP VC965
TRUCK	4	4892	PC7AA5B2F	PTC VCB43
VAN	2	4755	PC628DCED	PTC VCD2F
CAR	2	4005	PCB3DF742	PTP VC965
CAR	2	4926	PCCBCFEDE	PTE VC965
CAR	2	4018	PCCB2657A	PTE VC965
CAR	2	4411	PC3AA93E6	PTC VC965
TRUCK	4	4297	PCDE89544	PTE VCB43
CAR	2	4061	PC3A63A79	PTE VC965
CAR	2	4490	PC89C1789	PTE VC965
CAR	2	4431	PC3A23C14	PTC VC965
CAR	2	4582	PC98750ED	PTP VC965
CAR	2	4161	PCF8F6133	PTC VC965
CAR	2	4104	PC0A63844	PTP VC965
CAR	2	4624	PCDF73A3C	PTP VC965
CAR	2	4106	PC9764C98	PTC VC965
CAR	2	4129	PCA6127FF	PTC VC965
CAR	2	4203	PC5295A46	PTC VC965
CAR	2	4737	PCED7EAFE	PTE VC965
CAR	2	4922	PC785D63F	PTC VC965
CAR	2	4475	PCCC0D001	PTC VC965
TRUCK	4	4083	PC90346C9	PTC VCB43
CAR	2	4088	PC14008D5	PTC VC965
CAR	2	4717	PC44877F1	PTC VC965
CAR	2	4078	PC8473A64	PTC VC965
TRUCK	4	4433	PC1DEB043	PTE VCB43
TRUCK	4	4240	PC72FE04B	PTP VCB43
CAR	2	4920	PC42A3AB0	PTE VC965
TRUCK	4	4391	PCCFD9AB6	PTE VCB43
CAR	2	4503	PC69DE15C	PTP VC965
CAR	2	4246	PC95F5F6B	PTC VC965
TRUCK	4	4602	PC0D3474E	PTC VCB43
CAR	2	4771	PC71FE98A	PTC VC965
TRUCK	4	4398	PCE60D320	PTE VCB43
CAR	2	4237	PC51D1059	PTP VC965
CAR	2	4612	PC871C1FC	PTE VC965
CAR	2	4322	PC262D624	PTP VC965
VAN	2	4458	PCECEBBFA	PTE VCD2F
CAR	2	4193	PC0282AE7	PTP VC965
CAR	2	4006	PCD8D05D7	PTE VC965
TRUCK	4	4549	PC2F1A066	PTE VCB43
CAR	2	4266	PC39B17A9	PTC VC965
CAR	2	4524	PCF8BB245	PTC VC965
TRUCK	4	4557	PC6C80A46	PTE VCB43
CAR	2	4588	PC3172195	PTC VC965
VAN	2	4297	PCDE89544	PTE VCD2F
CAR	2	4000	PC69C7DF3	PTP VC965
CAR	2	4299	PCAD3B9BC	PTC VC965
CAR	2	4606	PC0C535B6	PTE VC965
CAR	2	4945	PC95BD14B	PTP VC965
CAR	2	4647	PCDD56814	PTP VC965
CAR	2	4359	PCB27CFF1	PTE VC965
VAN	2	4571	PC2308E9E	PTC VCD2F
TRUCK	4	4788	PC00AE965	PTE VCB43
CAR	2	4179	PC5738A82	PTE VC965
CAR	2	4483	PC7F7FFF0	PTP VC965
TRUCK	4	4901	PCE32D2F9	PTC VCB43
CAR	2	4800	PCA4DF48A	PTC VC965
CAR	2	4399	PCCA288FE	PTC VC965
VAN	2	4668	PCBB055C6	PTC VCD2F
CAR	2	4171	PC36C9AE8	PTC VC965
CAR	2	4439	PC845CEA6	PTP VC965
CAR	2	4468	PC040ADB3	PTP VC965
CAR	2	4024	PC91E3A87	PTC VC965
CAR	2	4491	PCA52F720	PTC VC965
TRUCK	4	4272	PC09BDC08	PTC VCB43
CAR	2	4219	PC40E6113	PTE VC965
CAR	2	4950	PC4F71E72	PTP VC965
CAR	2	4131	PC4C9B108	PTP VC965
CAR	2	4170	PC8CA1B15	PTP VC965
CAR	2	4066	PC883FCA9	PTP VC965
TRUCK	4	4349	PC5AB6779	PTE VCB43
TRUCK	4	4001	PC58105BF	PTE VCB43
TRUCK	4	4986	PC9787B8A	PTP VCB43
VAN	2	4612	PC871C1FC	PTE VCD2F
CAR	2	4013	PCE5BA2CE	PTE VC965
CAR	2	4325	PC8FC83B3	PTP VC965
TRUCK	4	4945	PC95BD14B	PTP VCB43
CAR	2	4531	PC857F4A0	PTP VC965
CAR	2	4939	PCF263A5E	PTE VC965
CAR	2	4774	PCEBE834B	PTP VC965
CAR	2	4629	PCC5E1C04	PTE VC965
CAR	2	4576	PC394C979	PTC VC965
